,Unnamed: 0,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction,firstIntentionConsistFinalGoal
5,5,maxModel42,11,4,11,10,3,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 7), [3, 6], [3, 5], [4, 5], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4], [10, 4], [10, 5], [11, 5], [11, 4]]","[(0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, -1)]",[11],"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,6,8,90,1
6,6,maxModel42,4,7,10,7,7,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 0), [7, 1], [7, 2], [7, 1], [8, 1], [9, 1], [9, 2], [10, 2], [10, 3], [10, 4], [10, 5], [10, 6], [10, 7]]","[(0, 1), (0, 1), (0, -1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[2, 3]","[0, 1, 1, 2, 2, 0, 2, 0, 0, 0, 0, 0]",2,6,7,180,0
7,7,maxModel42,3,12,11,12,7,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 4), [7, 5], [7, 6], [7, 7], [8, 7], [9, 7], [10, 7], [10, 8], [10, 9], [10, 10], [11, 10], [11, 11], [11, 12]]","[(0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1)]",[1],"[1, 0, 0, 2, 2, 2, 0, 0, 0, 2, 0, 0]",1,8,8,180,0
8,8,maxModel42,3,6,11,6,7,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 13), [7, 12], [7, 11], [8, 11], [9, 11], [10, 11], [11, 11], [11, 10], [11, 9], [11, 8], [11, 7], [11, 6]]","[(0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],"[0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0]",0,8,7,0,1
9,9,maxModel42,3,10,11,10,7,3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 3), [7, 4], [8, 4], [8, 5], [8, 6], [9, 6], [9, 7], [10, 7], [10, 8], [10, 9], [10, 10], [11, 10]]","[(0, 1), (-1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0)]",[2],"[0, 1, 0, 0, 2, 0, 2, 0, 0, 0, 2]",special,8,7,180,0
0,0,maxModel43,3,10,11,10,7,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 2), [6, 2], [5, 2], [5, 3], [5, 4], [5, 5], [5, 6], [4, 6], [3, 6], [3, 7], [3, 8], [3, 9], [3, 10]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",0,8,8,180,1
1,1,maxModel43,12,3,12,11,6,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(6, 7), [6, 8], [6, 9], [7, 9], [7, 10], [8, 10], [9, 10], [9, 11], [10, 11], [11, 11], [12, 11]]","[(0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0)]",[6],"[2, 2, 0, 2, 0, 2, 2, 0, 0, 0]",1,8,6,90,1
2,2,maxModel43,8,4,8,10,2,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 7), [2, 8], [2, 9], [3, 9], [3, 10], [4, 10], [3, 10], [4, 10], [4, 9], [4, 10], [5, 10], [6, 10], [7, 10], [8, 10]]","[(0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (-1, 0), (1, 0), (0, -1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0)]","[6, 8]","[2, 2, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0]",2,6,6,90,1
3,3,maxModel43,0,5,0,9,7,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 7), [6, 7], [6, 6], [5, 6], [4, 6], [3, 6], [3, 5], [2, 5], [1, 5], [0, 5]]","[(-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0)]",[],"[0, 1, 0, 0, 0, 1, 0, 0, 0]",0,4,7,270,1
4,4,maxModel43,3,4,11,4,7,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 11), [6, 11], [5, 11], [6, 11], [5, 11], [5, 10], [5, 9], [5, 8], [5, 9], [5, 8], [5, 7], [4, 7], [4, 6], [4, 5], [3, 5], [3, 4]]","[(-1, 0), (-1, 0), (1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, 1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1)]","[3, 8]","[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",2,8,7,0,1
5,5,maxModel43,4,7,10,7,7,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 0), [6, 0], [5, 0], [5, 1], [4, 1], [4, 0], [4, 1], [4, 2], [4, 3], [4, 4], [4, 5], [4, 6], [4, 7]]","[(-1, 0), (-1, 0), (0, 1), (-1, 0), (0, -1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[5],"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,6,7,180,1
6,6,maxModel43,13,4,13,10,5,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(5, 7), [5, 8], [6, 8], [7, 8], [7, 9], [7, 10], [8, 10], [9, 10], [10, 10], [11, 10], [12, 10], [12, 9], [13, 9], [13, 10]]","[(0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (0, 1)]","[11, 1]","[1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2]",2,6,8,90,0
7,7,maxModel43,5,5,5,9,11,7,"[0, 0, 0, 0, 0, 0, 0, 0]","[(11, 7), [11, 6], [11, 5], [10, 5], [9, 5], [8, 5], [7, 5], [6, 5], [5, 5]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],"[1, 1, 0, 0, 0, 0, 0, 0]",0,4,6,270,1
8,8,maxModel43,5,0,9,0,7,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 8), [6, 8], [6, 7], [7, 7], [6, 7], [5, 7], [5, 6], [5, 5], [5, 4], [5, 3], [5, 2], [5, 1], [5, 0]]","[(-1, 0), (0, -1), (1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[3],"[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",1,4,8,0,1
9,9,maxModel43,4,13,10,13,7,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 5), [7, 6], [7, 7], [6, 7], [5, 7], [4, 7], [4, 8], [4, 9], [4, 10], [4, 11], [4, 12], [4, 13]]","[(0, 1), (0, 1), (1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[3],"[0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0]",special,6,8,180,0
0,0,maxModel41,5,0,9,0,7,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 8), [7, 7], [8, 7], [8, 6], [9, 6], [9, 5], [9, 4], [9, 3], [9, 2], [9, 1], [9, 0]]","[(0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],"[0, 2, 0, 2, 0, 0, 0, 0, 0, 0]",0,4,8,0,1
1,1,maxModel41,3,9,11,9,7,3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 3), [7, 4], [8, 4], [8, 5], [9, 5], [10, 5], [11, 5], [11, 6], [11, 7], [11, 6], [11, 7], [11, 8], [11, 9]]","[(0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, -1), (0, 1), (0, 1), (0, 1)]",[9],"[0, 2, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0]",1,8,6,180,1
2,2,maxModel41,9,3,9,11,1,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 7), [1, 8], [2, 8], [3, 8], [3, 9], [3, 10], [4, 10], [5, 10], [6, 10], [6, 11], [7, 11], [8, 11], [9, 11]]","[(0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0)]","[4, 1]","[1, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0]",2,8,8,90,0
3,3,maxModel41,2,5,2,9,8,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(8, 7), [8, 8], [8, 9], [7, 9], [8, 9], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9]]","[(0, 1), (0, 1), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[4],"[2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",1,4,6,270,1
4,4,maxModel41,4,5,10,5,7,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 12), [7, 11], [7, 12], [8, 12], [9, 12], [10, 12], [10, 11], [10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5]]","[(0, -1), (0, 1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[4, 2]","[0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",2,6,7,0,1
5,5,maxModel41,8,4,8,10,0,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0, 7), [1, 7], [1, 8], [1, 9], [2, 9], [3, 9], [4, 9], [4, 10], [5, 10], [6, 10], [7, 10], [8, 10]]","[(1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0)]",[],"[0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0]",0,6,8,90,1
6,6,maxModel41,4,6,10,6,7,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 0), [8, 0], [8, 1], [7, 1], [6, 1], [6, 2], [5, 2], [4, 2], [4, 3], [5, 3], [5, 4], [5, 5], [4, 5], [4, 6]]","[(1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (-1, 0), (0, 1)]","[9, 3]","[2, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0]",2,6,6,180,0
7,7,maxModel41,5,3,5,11,12,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(12, 7), [12, 6], [12, 5], [12, 4], [11, 4], [10, 4], [9, 4], [9, 3], [8, 3], [7, 3], [6, 3], [5, 3]]","[(0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],"[1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",0,8,7,270,1
8,8,maxModel41,7,5,7,9,0,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0, 7), [0, 8], [1, 8], [1, 9], [2, 9], [3, 9], [4, 9], [3, 9], [4, 9], [5, 9], [6, 9], [7, 9]]","[(0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[7],"[2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",1,4,7,90,1
9,9,maxModel41,3,7,11,7,7,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 1), [6, 1], [6, 2], [5, 2], [5, 3], [5, 4], [4, 4], [4, 5], [4, 6], [4, 7], [3, 7]]","[(1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0)]",[1],"[2, 0, 1, 0, 0, 1, 0, 0, 0, 1]",special,8,6,180,0
0,0,maxModel9,11,3,11,11,3,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 7), [3, 8], [4, 8], [5, 8], [6, 8], [5, 8], [5, 9], [4, 9], [4, 10], [5, 10], [5, 11], [6, 11], [7, 11], [8, 11], [9, 11], [10, 11], [11, 11]]","[(0, 1), (1, 0), (1, 0), (1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[7, 5]","[2, 0, 0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0]",2,8,8,90,1
1,1,maxModel9,4,5,10,5,7,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 13), [8, 13], [8, 12], [8, 11], [8, 10], [8, 9], [9, 9], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5]]","[(1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",[],"[2, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0]",0,6,8,0,1
2,2,maxModel9,5,12,9,12,7,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 4), [7, 5], [8, 5], [8, 6], [8, 7], [9, 7], [9, 8], [9, 9], [9, 10], [9, 11], [9, 10], [9, 11], [9, 12]]","[(0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, -1), (0, 1), (0, 1)]",[10],"[0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",1,4,8,180,1
3,3,maxModel9,2,5,2,9,9,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[(9, 7), [8, 7], [8, 8], [8, 9], [7, 9], [6, 9], [5, 9], [4, 9], [3, 9], [2, 9]]","[(-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],"[0, 2, 2, 0, 0, 0, 0, 0, 0]",0,4,7,270,1
4,4,maxModel9,3,3,11,3,7,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 10), [6, 10], [5, 10], [4, 10], [3, 10], [3, 11], [2, 11], [3, 11], [3, 10], [3, 9], [3, 8], [3, 7], [3, 6], [3, 5], [3, 4], [3, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[6, 5]","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,8,7,0,1
5,5,maxModel9,5,11,9,11,7,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 5), [6, 5], [6, 6], [6, 7], [5, 7], [5, 8], [5, 9], [6, 9], [6, 10], [6, 11], [5, 11]]","[(-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (-1, 0)]",[7],"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",1,4,6,180,1
6,6,maxModel9,8,3,8,11,2,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 7), [2, 8], [3, 8], [3, 9], [3, 10], [3, 11], [4, 11], [5, 11], [6, 11], [7, 11], [8, 11]]","[(0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[4],"[2, 0, 2, 0, 2, 0, 0, 0, 0, 0]",1,8,6,90,1
7,7,maxModel9,14,4,14,10,7,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 7), [7, 6], [7, 5], [7, 4], [8, 4], [9, 4], [10, 4], [11, 4], [12, 4], [13, 4], [14, 4]]","[(0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[],"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",0,6,7,90,1
8,8,maxModel9,13,4,13,10,7,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 7), [7, 6], [8, 6], [9, 6], [9, 7], [10, 7], [11, 7], [12, 7], [12, 6], [12, 5], [12, 4], [13, 4]]","[(0, -1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0)]","[1, 4]","[2, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]",2,6,6,90,0
9,9,maxModel9,7,4,7,10,1,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 7), [1, 6], [1, 5], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4]]","[(0, 1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[1],"[2, 1, 1, 0, 0, 0, 0, 0, 0]",special,6,6,90,0
0,0,maxModel8,4,1,10,1,7,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 8), [7, 7], [6, 7], [5, 7], [5, 6], [4, 6], [4, 5], [4, 6], [3, 6], [4, 6], [4, 5], [4, 4], [4, 3], [4, 2], [4, 1]]","[(0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, 1), (-1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[7, 8]","[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,6,7,0,1
1,1,maxModel8,11,5,11,9,3,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 7), [3, 6], [4, 6], [4, 5], [4, 6], [5, 6], [6, 6], [7, 6], [8, 6], [9, 6], [9, 5], [10, 5], [11, 5]]","[(0, -1), (1, 0), (0, -1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0)]",[4],"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,4,8,90,1
2,2,maxModel8,5,5,9,5,7,11,"[0, 0, 0, 0, 0, 0, 0, 0]","[(7, 11), [7, 10], [8, 10], [9, 10], [9, 9], [9, 8], [9, 7], [9, 6], [9, 5]]","[(0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],"[0, 2, 2, 0, 0, 0, 0, 0]",0,4,6,0,1
3,3,maxModel8,3,11,11,11,7,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 4), [6, 4], [6, 5], [6, 4], [5, 4], [5, 5], [5, 6], [5, 7], [4, 7], [4, 8], [3, 8], [3, 9], [3, 10], [3, 11]]","[(-1, 0), (0, 1), (0, -1), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1)]",[3],"[1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]",1,8,7,180,1
4,4,maxModel8,6,4,6,10,12,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(12, 7), [12, 6], [12, 5], [12, 4], [11, 4], [12, 4], [11, 4], [10, 4], [9, 4], [8, 4], [7, 4], [6, 4]]","[(0, -1), (0, -1), (0, -1), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[5],"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,6,6,270,1
5,5,maxModel8,1,5,1,9,8,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(8, 7), [8, 6], [8, 5], [7, 5], [6, 5], [5, 5], [4, 5], [4, 6], [3, 6], [3, 5], [2, 5], [1, 5]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, -1), (-1, 0), (-1, 0)]",[7],"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,4,7,270,1
6,6,maxModel8,9,3,9,11,3,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 7), [3, 8], [3, 9], [4, 9], [5, 9], [6, 9], [6, 10], [7, 10], [7, 11], [8, 11], [9, 11]]","[(0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0)]",[1],"[0, 2, 0, 0, 0, 2, 0, 2, 0, 0]",1,8,6,90,1
7,7,maxModel8,6,4,6,10,14,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(14, 7), [13, 7], [12, 7], [11, 7], [11, 6], [10, 6], [10, 5], [10, 4], [9, 4], [8, 4], [7, 4], [6, 4]]","[(-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",0,6,8,270,1
8,8,maxModel8,2,3,2,11,10,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(10, 7), [10, 6], [9, 6], [9, 5], [9, 4], [10, 4], [11, 4], [10, 4], [10, 3], [9, 3], [8, 3], [7, 3], [6, 3], [5, 3], [4, 3], [3, 3], [2, 3]]","[(0, -1), (-1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[6, 5]","[1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",2,8,8,270,1
9,9,maxModel8,3,11,11,11,7,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 5), [8, 5], [9, 5], [10, 5], [10, 6], [10, 7], [10, 8], [11, 8], [11, 9], [11, 10], [11, 11]]","[(-1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1)]",[1],"[1, 2, 2, 0, 0, 0, 2, 0, 0, 0]",special,8,6,180,0
0,0,maxModel40,5,6,9,6,7,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 0), [7, 0], [8, 0], [8, 1], [8, 2], [8, 3], [9, 3], [9, 4], [8, 4], [9, 4], [9, 5], [9, 6]]","[(0, -1), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (-1, 0), (1, 0), (0, 1), (0, 1)]","[1, 8]","[1, 2, 0, 0, 0, 2, 0, 0, 2, 0, 0]",2,4,6,180,0
1,1,maxModel40,3,4,11,4,7,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 12), [8, 12], [9, 12], [9, 11], [10, 11], [11, 11], [11, 10], [11, 9], [11, 8], [11, 7], [11, 6], [11, 5], [11, 4]]","[(1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],"[2, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0]",0,8,8,0,1
2,2,maxModel40,5,11,9,11,7,3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 3), [8, 3], [8, 4], [8, 5], [9, 5], [9, 6], [9, 7], [9, 8], [9, 9], [9, 10], [9, 11]]","[(1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[1],"[1, 0, 0, 2, 0, 0, 0, 0, 0, 0]",1,4,8,180,0
3,3,maxModel40,5,6,9,6,7,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 13), [7, 12], [7, 11], [6, 11], [5, 11], [5, 10], [5, 9], [5, 8], [5, 7], [5, 6]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[2],"[0, 2, 1, 1, 0, 0, 0, 0, 0]",1,4,7,0,0
4,4,maxModel40,4,3,10,3,7,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 9), [6, 9], [6, 8], [5, 8], [5, 7], [4, 7], [4, 8], [4, 7], [4, 6], [4, 5], [4, 4], [4, 3]]","[(-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, 1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]","[2, 6]","[1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",2,6,6,0,1
5,5,maxModel40,9,4,9,10,2,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 7), [2, 8], [2, 9], [2, 10], [3, 10], [4, 10], [5, 10], [6, 10], [7, 10], [8, 10], [9, 10]]","[(0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",[],"[2, 2, 2, 0, 0, 0, 0, 0, 0, 0]",0,6,7,90,1
6,6,maxModel40,3,2,11,2,7,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 9), [8, 9], [9, 9], [9, 8], [10, 8], [11, 8], [11, 7], [11, 6], [11, 5], [11, 4], [11, 3], [11, 2]]","[(1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],"[2, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0]",0,8,7,0,1
7,7,maxModel40,4,4,10,4,7,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 12), [7, 11], [6, 11], [5, 11], [4, 11], [4, 10], [4, 9], [4, 8], [4, 7], [4, 6], [4, 5], [3, 5], [4, 5], [4, 4]]","[(0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (1, 0), (0, -1)]","[3, 11]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,6,8,0,1
